iter	Passed	Remaining
1672	12689	63157
1673	12696	63149
1674	12700	63122
1675	12704	63095
1676	12713	63099
1677	12717	63072
1678	12723	63059
1679	12731	63050
1680	12737	63037
1681	12744	63027
1682	12754	63028
1683	12761	63019
1684	12768	63009
1685	12775	62998
1686	12782	62988
1687	12791	62988
1688	12798	62979
1689	12807	62978
1690	12817	62980
1691	12823	62967
1692	12833	62970
1693	12839	62956
1694	12844	62932
1695	12848	62907
1696	12851	62881
1697	12855	62855
1698	12862	62845
1699	12872	62849
1700	12880	62841
1701	12884	62816
1702	12891	62808
1703	12892	62769
1704	12899	62758
1705	12906	62747
1706	12916	62750
1707	12922	62736
1708	12927	62714
1709	12931	62689
1710	12937	62677
1711	12942	62654
1712	12945	62628
1713	12949	62602
1714	12959	62606
1715	12963	62580
1716	12972	62582
1717	12982	62586
1718	12992	62591
1719	13002	62591
1720	13012	62595
1721	13021	62594
1722	13030	62597
1723	13037	62584
1724	13047	62587
1725	13056	62590
1726	13060	62566
1727	13069	62565
1728	13074	62544
1729	13081	62533
1730	13088	62524
1731	13097	62524
1732	13101	62499
1733	13106	62478
1734	13115	62478
1735	13125	62482
1736	13131	62468
1737	13141	62473
1738	13148	62459
1739	13157	62462
1740	13167	62463
1741	13175	62458
1742	13182	62448
1743	13189	62440
1744	13196	62427
1745	13203	62417
1746	13210	62406
1747	13220	62410
1748	13229	62410
1749	13239	62413
1750	13245	62401
1751	13255	62404
1752	13264	62404
1753	13265	62366
1754	13274	62363
1755	13283	62364
1756	13291	62356
1757	13295	62330
1758	13302	62321
1759	13308	62309
1760	13314	62295
1761	13319	62273
1762	13328	62273
1763	13338	62278
1764	13347	62277
1765	13357	62279
1766	13361	62254
1767	13371	62259
1768	13375	62233
1769	13381	62219
1770	13383	62185
1771	13387	62164
1772	13392	62141
1773	13398	62130
1774	13403	62107
1775	13404	62070
1776	13410	62057
1777	13421	62063
1778	13430	62064
1779	13435	62046
1780	13437	62010
1781	13451	62033
1782	13458	62022
1783	13467	62021
1784	13481	62043
1785	13485	62023
1786	13493	62017
1787	13506	62032
1788	13514	62027
1789	13521	62019
1790	13528	62008
1791	13536	62000
1792	13546	62006
1793	13550	61983
1794	13558	61974
1795	13566	61971
1796	13574	61963
1797	13586	61976
1798	13596	61982
1799	13604	61977
1800	13613	61974
1801	13621	61967
1802	13624	61943
1803	13629	61923
1804	13641	61932
1805	13648	61925
1806	13652	61902
1807	13665	61919
1808	13675	61920
1809	13683	61913
1810	13684	61876
1811	13691	61867
1812	13696	61849
1813	13704	61842
1814	13712	61838
1815	13719	61829
1816	13729	61832
1817	13735	61819
1818	13744	61815
1819	13748	61792
1820	13757	61790
1821	13767	61793
1822	13773	61781
1823	13781	61773
1824	13790	61773
1825	13798	61769
1826	13805	61758
1827	13815	61762
1828	13822	61752
1829	13830	61744
1830	13839	61743
1831	13849	61746
1832	13852	61722
1833	13856	61697
1834	13866	61702
1835	13876	61705
1836	13880	61681
1837	13884	61658
1838	13892	61649
1839	13899	61642
1840	13906	61630
1841	13916	61634
1842	13926	61636
1843	13930	61612
1844	13936	61599
1845	13946	61602
1846	13952	61589
1847	13960	61581
1848	13963	61557
1849	13970	61544
1850	13974	61524
1851	13983	61523
1852	13985	61487
1853	13995	61494
1854	13999	61471
1855	14010	61475
1856	14019	61474
1857	14028	61476
1858	14029	61440
1859	14039	61440
1860	14045	61429
1861	14047	61394
1862	14057	61396
1863	14066	61396
1864	14073	61387
1865	14082	61387
1866	14089	61377
1867	14096	61365
1868	14102	61352
1869	14107	61334
1870	14117	61336
1871	14118	61299
1872	14126	61293
1873	14135	61293
1874	14142	61285
1875	14152	61285
1876	14160	61280
1877	14169	61279
1878	14176	61269
1879	14185	61268
1880	14192	61259
1881	14202	61260
1882	14213	61270
1883	14223	61274
1884	14230	61261
1885	14240	61265
1886	14246	61252
1887	14257	61257
1888	14263	61245
1889	14273	61247
1890	14282	61246
1891	14289	61237
1892	14293	61214
1893	14297	61190
1894	14308	61199
1895	14315	61188
1896	14320	61170
1897	14329	61169
1898	14333	61145
1899	14340	61137
1900	14344	61113
1901	14354	61116
1902	14363	61115
1903	14371	61106
1904	14377	61095
1905	14384	61083
1906	14390	61072
1907	14400	61072
1908	14408	61066
1909	14411	61042
1910	14420	61039
1911	14426	61026
1912	14433	61014
1913	14440	61005
1914	14454	61025
1915	14470	61054
1916	14480	61058
1917	14494	61077
1918	14505	61084
1919	14512	61073
1920	14517	61053
1921	14527	61057
1922	14537	61061
1923	14544	61049
1924	14554	61055
1925	14558	61032
1926	14565	61022
1927	14572	61012
1928	14576	60988
1929	14583	60979
1930	14593	60979
1931	14596	60955
1932	14604	60949
1933	14611	60937
1934	14618	60930
1935	14619	60895
1936	14626	60884
1937	14634	60876
1938	14637	60854
1939	14647	60853
1940	14651	60834
1941	14661	60833
1942	14661	60798
1943	14672	60801
1944	14678	60789
1945	14685	60780
1946	14694	60779
1947	14702	60772
1948	14711	60772
1949	14723	60782
1950	14731	60776
1951	14738	60764
1952	14744	60752
1953	14754	60756
1954	14765	60761
1955	14772	60750
1956	14781	60751
1957	14791	60751
1958	14798	60744
1959	14805	60732
1960	14812	60723
1961	14819	60715
1962	14826	60703
1963	14836	60707
1964	14843	60694
1965	14848	60676
1966	14854	60663
1967	14861	60653
1968	14870	60653
1969	14880	60655
1970	14889	60652
1971	14896	60644
1972	14906	60644
1973	14913	60636
1974	14919	60623
1975	14923	60600
1976	14930	60592
1977	14937	60582
1978	14945	60575
1979	14952	60563
1980	14962	60565
1981	14968	60553
1982	14978	60555
1983	14984	60543
1984	14995	60546
1985	15001	60535
1986	15012	60539
1987	15021	60537
1988	15029	60535
1989	15036	60524
1990	15044	60518
1991	15051	60507
1992	15061	60510
1993	15067	60498
1994	15072	60477
1995	15080	60471
1996	15089	60472
1997	15097	60465
1998	15103	60453
1999	15111	60446
2000	15120	60445
2001	15125	60427
2002	15134	60426
2003	15147	60438
2004	15154	60428
2005	15159	60411
2006	15168	60409
2007	15176	60401
2008	15179	60379
2009	15186	60367
2010	15193	60359
2011	15203	60359
2012	15211	60355
2013	15217	60342
2014	15227	60344
2015	15231	60321
2016	15235	60299
2017	15260	60362
2018	15264	60340
2019	15274	60342
2020	15283	60340
2021	15291	60334
2022	15295	60311
2023	15298	60288
2024	15306	60279
2025	15312	60268
2026	15316	60246
2027	15320	60224
2028	15327	60215
2029	15337	60215
2030	15344	60207
2031	15348	60185
2032	15360	60195
2033	15364	60175
2034	15378	60190
2035	15384	60179
2036	15390	60164
2037	15394	60142
2038	15400	60130
2039	15408	60123
2040	15418	60125
2041	15426	60119
2042	15438	60129
2043	15445	60117
2044	15451	60105
2045	15460	60103
2046	15471	60108
2047	15478	60101
2048	15482	60079
2049	15490	60074
2050	15499	60072
2051	15507	60065
2052	15513	60052
2053	15521	60044
2054	15522	60011
2055	15525	59989
2056	15536	59993
2057	15540	59972
2058	15546	59960
2059	15557	59963
2060	15560	59940
2061	15571	59944
2062	15578	59933
2063	15585	59926
2064	15592	59915
2065	15598	59902
2066	15609	59908
2067	15617	59901
2068	15624	59890
2069	15630	59879
2070	15641	59884
2071	15651	59885
2072	15657	59874
2073	15668	59877
2074	15675	59869
2075	15685	59872
2076	15692	59860
2077	15699	59850
2078	15709	59851
2079	15716	59842
2080	15723	59832
2081	15726	59810
2082	15734	59802
2083	15738	59781
2084	15747	59781
2085	15757	59782
2086	15764	59771
2087	15768	59750
2088	15774	59738
2089	15797	59790
2090	15805	59783
2091	15811	59771
2092	15822	59774
2093	15828	59762
2094	15836	59755
2095	15840	59733
2096	15843	59711
2097	15851	59703
2098	15860	59702
2099	15870	59703
2100	15876	59691
2101	15884	59685
2102	15891	59674
2103	15902	59679
2104	15907	59663
2105	15919	59669
2106	15923	59648
2107	15926	59627
2108	15932	59611
2109	15941	59609
2110	15951	59613
2111	15958	59600
2112	15965	59591
2113	15971	59579
2114	15982	59585
2115	15989	59575
2116	15997	59569
2117	16003	59557
2118	16013	59559
2119	16020	59547
2120	16026	59534
2121	16034	59527
2122	16043	59525
2123	16050	59517
2124	16057	59507
2125	16062	59489
2126	16068	59478
2127	16072	59457
2128	16080	59451
2129	16087	59439
2130	16095	59433
2131	16104	59433
2132	16112	59427
2133	16122	59426
2134	16130	59423
2135	16137	59411
2136	16147	59414
2137	16157	59415
2138	16164	59404
2139	16170	59392
2140	16178	59386
2141	16182	59365
2142	16188	59353
2143	16199	59358
2144	16209	59360
2145	16218	59358
2146	16223	59338
2147	16229	59327
2148	16236	59315
2149	16245	59315
2150	16254	59313
2151	16258	59293
2152	16262	59273
2153	16272	59273
2154	16279	59262
2155	16283	59241
2156	16293	59246
2157	16303	59245
2158	16313	59246
2159	16323	59246
2160	16329	59234
2161	16339	59234
2162	16348	59234
2163	16358	59234
2164	16365	59226
2165	16376	59230
2166	16383	59221
2167	16388	59202
2168	16394	59192
2169	16398	59171
2170	16409	59174
2171	16416	59164
2172	16423	59157
2173	16430	59146
2174	16434	59124
2175	16441	59116
2176	16447	59104
2177	16454	59095
2178	16458	59074
2179	16465	59063
2180	16472	59054
2181	16478	59043
2182	16488	59043
2183	16495	59032
2184	16505	59033
2185	16514	59032
2186	16519	59014
2187	16523	58995
2188	16529	58983
2189	16539	58984
2190	16546	58972
2191	16553	58963
2192	16559	58952
2193	16563	58931
2194	16570	58923
2195	16577	58911
2196	16584	58902
2197	16588	58882
2198	16589	58851
2199	16598	58849
2200	16606	58842
2201	16607	58811
2202	16613	58801
2203	16623	58802
2204	16624	58771
2205	16628	58750
2206	16635	58742
2207	16645	58739
2208	16652	58732
2209	16661	58730
2210	16668	58721
2211	16678	58722
2212	16688	58723
2213	16703	58741
2214	16710	58731
2215	16720	58734
2216	16729	58732
2217	16734	58715
2218	16738	58695
2219	16745	58683
2220	16752	58676
2221	16759	58666
2222	16766	58657
2223	16773	58645
2224	16783	58647
2225	16789	58636
2226	16796	58625
2227	16806	58625
2228	16810	58605
2229	16815	58588
2230	16824	58588
2231	16834	58590
2232	16838	58569
2233	16845	58557
2234	16852	58549
2235	16855	58528
2236	16862	58516
2237	16869	58507
2238	16875	58496
2239	16880	58477
2240	16886	58466
2241	16896	58467
2242	16905	58465
2243	16909	58444
2244	16919	58446
2245	16925	58434
2246	16933	58427
2247	16943	58426
2248	16950	58418
2249	16956	58406
2250	16963	58397
2251	16970	58387
2252	16976	58375
2253	16984	58367
2254	16990	58355
2255	17000	58357
2256	17007	58347
2257	17014	58339
2258	17024	58337
2259	17034	58339
2260	17040	58328
2261	17048	58321
2262	17055	58309
2263	17062	58302
2264	17069	58291
2265	17075	58280
2266	17080	58261
2267	17089	58259
2268	17096	58251
2269	17105	58249
2270	17116	58253
2271	17117	58223
2272	17127	58224
2273	17134	58216
2274	17141	58204
2275	17148	58196
2276	17157	58193
2277	17167	58193
2278	17176	58192
2279	17180	58172
2280	17186	58160
2281	17194	58152
2282	17200	58141
2283	17206	58129
2284	17216	58130
2285	17223	58120
2286	17230	58111
2287	17239	58109
2288	17247	58102
2289	17254	58091
2290	17261	58082
2291	17270	58080
2292	17280	58080
2293	17286	58069
2294	17294	58062
2295	17302	58056
2296	17310	58049
2297	17313	58028
2298	17320	58017
2299	17330	58019
2300	17337	58009
2301	17341	57992
2302	17348	57981
2303	17356	57974
2304	17362	57963
2305	17372	57963
2306	17378	57952
2307	17382	57932
2308	17392	57931
2309	17399	57922
2310	17404	57907
2311	17408	57887
2312	17414	57876
2313	17422	57869
2314	17429	57858
2315	17436	57850
2316	17443	57842
2317	17450	57831
2318	17451	57803
2319	17456	57785
2320	17460	57767
2321	17467	57757
2322	17474	57749
2323	17480	57737
2324	17488	57729
2325	17497	57727
2326	17507	57727
2327	17513	57716
2328	17523	57718
2329	17533	57716
2330	17540	57708
2331	17546	57697
2332	17557	57698
2333	17563	57687
2334	17564	57658
2335	17571	57650
2336	17581	57648
2337	17591	57648
2338	17601	57649
2339	17610	57647
2340	17617	57638
2341	17621	57619
2342	17630	57616
2343	17640	57617
2344	17641	57588
2345	17652	57592
2346	17662	57592
2347	17669	57584
2348	17670	57556
2349	17674	57536
2350	17675	57508
2351	17685	57509
2352	17692	57498
2353	17696	57478
2354	17703	57470
2355	17712	57469
2356	17720	57460
2357	17726	57449
2358	17733	57440
2359	17740	57431
2360	17747	57422
2361	17754	57413
2362	17761	57402
2363	17765	57385
2364	17769	57365
2365	17775	57355
2366	17785	57354
2367	17792	57344
2368	17799	57335
2369	17803	57316
2370	17809	57305
2371	17816	57296
2372	17826	57294
2373	17836	57294
2374	17845	57292
2375	17847	57266
2376	17856	57264
2377	17859	57244
2378	17870	57247
2379	17880	57248
2380	17887	57237
2381	17891	57218
2382	17895	57200
2383	17902	57191
2384	17908	57179
2385	17918	57180
2386	17924	57168
2387	17932	57160
2388	17938	57149
2389	17946	57142
2390	17952	57131
2391	17962	57133
2392	17967	57114
2393	17973	57104
2394	17974	57076
2395	17980	57061
2396	17980	57033
2397	17987	57022
2398	17991	57002
2399	18001	57004
2400	18011	57004
2401	18017	56993
2402	18027	56994
2403	18028	56966
2404	18032	56947
2405	18036	56927
2406	18044	56920
2407	18053	56918
2408	18057	56899
2409	18067	56900
2410	18070	56880
2411	18077	56872
2412	18087	56870
2413	18096	56868
2414	18102	56857
2415	18110	56849
2416	18116	56838
2417	18126	56838
2418	18135	56836
2419	18145	56836
2420	18154	56833
2421	18162	56826
2422	18166	56807
2423	18172	56796
2424	18179	56788
2425	18183	56769
2426	18184	56741
2427	18195	56744
2428	18201	56733
2429	18211	56733
2430	18215	56714
2431	18221	56703
2432	18228	56694
2433	18235	56683
2434	18242	56675
2435	18246	56656
2436	18252	56645
2437	18260	56638
2438	18266	56627
2439	18274	56619
2440	18280	56610
2441	18291	56612
2442	18298	56601
2443	18308	56602
2444	18317	56599
2445	18327	56599
2446	18333	56588
2447	18343	56589
2448	18352	56587
2449	18362	56587
2450	18369	56576
2451	18379	56578
2452	18383	56560
2453	18388	56543
2454	18395	56536
2455	18402	56525
2456	18412	56526
2457	18418	56515
2458	18426	56507
2459	18435	56504
2460	18442	56497
2461	18446	56478
2462	18456	56477
2463	18462	56467
2464	18469	56457
2465	18476	56448
2466	18483	56438
2467	18491	56432
2468	18497	56422
2469	18505	56415
2470	18509	56397
2471	18518	56394
2472	18526	56387
2473	18535	56384
2474	18542	56376
2475	18552	56375
2476	18558	56366
2477	18559	56338
2478	18569	56338
2479	18578	56336
2480	18587	56330
2481	18591	56313
2482	18597	56302
2483	18608	56305
2484	18612	56286
2485	18622	56288
2486	18631	56285
2487	18642	56285
2488	18648	56274
2489	18655	56267
2490	18665	56264
2491	18674	56264
2492	18681	56254
2493	18689	56247
2494	18695	56236
2495	18699	56218
2496	18710	56221
2497	18718	56214
2498	18721	56195
2499	18725	56177
2500	18736	56178
2501	18745	56176
2502	18755	56177
2503	18762	56167
2504	18769	56158
2505	18776	56148
2506	18783	56140
2507	18790	56131
2508	18800	56132
2509	18804	56114
2510	18814	56113
2511	18824	56112
2512	18831	56103
2513	18835	56086
2514	18844	56084
2515	18854	56084
2516	18864	56083
2517	18868	56065
2518	18877	56062
2519	18887	56064
2520	18894	56053
2521	18904	56053
2522	18910	56043
2523	18921	56044
2524	18928	56035
2525	18933	56020
2526	18937	56002
2527	18947	56002
2528	18956	55999
2529	18963	55992
2530	18970	55981
2531	18980	55981
2532	18986	55971
2533	18997	55972
2534	19003	55961
2535	19010	55950
2536	19017	55943
2537	19027	55941
2538	19034	55934
2539	19043	55931
2540	19053	55930
2541	19060	55921
2542	19067	55912
2543	19077	55913
2544	19085	55905
2545	19091	55894
2546	19096	55879
2547	19105	55876
2548	19112	55868
2549	19116	55851
2550	19120	55833
2551	19131	55834
2552	19137	55824
2553	19145	55816
2554	19154	55813
2555	19155	55787
2556	19162	55779
2557	19169	55768
2558	19172	55750
2559	19183	55751
2560	19189	55740
2561	19199	55740
2562	19206	55730
2563	19210	55714
2564	19214	55696
2565	19221	55685
2566	19229	55680
2567	19238	55677
2568	19249	55679
2569	19259	55680
2570	19266	55669
2571	19269	55651
2572	19277	55644
2573	19281	55626
2574	19291	55625
2575	19297	55615
2576	19301	55597
2577	19311	55598
2578	19318	55587
2579	19326	55583
2580	19333	55574
2581	19341	55568
2582	19350	55565
2583	19358	55558
2584	19369	55560
2585	19377	55555
2586	19384	55544
2587	19387	55526
2588	19395	55519
2589	19401	55509
2590	19412	55509
2591	19421	55507
2592	19432	55509
2593	19443	55511
2594	19449	55501
2595	19454	55484
2596	19464	55484
2597	19474	55484
2598	19481	55475
2599	19491	55476
2600	19498	55465
2601	19505	55457
2602	19511	55447
2603	19518	55437
2604	19526	55431
2605	19535	55429
2606	19544	55423
2607	19547	55405
2608	19555	55399
2609	19560	55382
2610	19570	55384
2611	19575	55368
2612	19582	55360
2613	19591	55356
2614	19598	55346
2615	19606	55341
2616	19614	55335
2617	19624	55334
2618	19628	55318
2619	19637	55314
2620	19649	55320
2621	19655	55307
2622	19667	55312
2623	19673	55300
2624	19676	55282
2625	19688	55285
2626	19699	55287
2627	19700	55263
2628	19710	55263
2629	19715	55247
2630	19727	55254
2631	19737	55253
2632	19742	55239
2633	19756	55248
2634	19760	55232
2635	19771	55233
2636	19778	55226
2637	19789	55227
2638	19808	55251
2639	19825	55272
2640	19844	55296
2641	19857	55302
2642	19878	55334
2643	19892	55344
2644	19906	55353
2645	19923	55371
2646	19936	55380
2647	19945	55377
2648	19959	55388
2649	19975	55403
2650	19981	55391
2651	19988	55384
2652	20004	55399
2653	20017	55406
2654	20028	55409
2655	20042	55418
2656	20057	55431
2657	20069	55437
2658	20079	55435
2659	20093	55446
2660	20108	55460
2661	20123	55473
2662	20138	55484
2663	20147	55481
2664	20161	55491
2665	20174	55498
2666	20175	55474
2667	20187	55478
2668	20198	55478
2669	20208	55478
2670	20223	55492
2671	20230	55483
2672	20246	55498
2673	20256	55497
2674	20267	55499
2675	20279	55502
2676	20292	55509
2677	20299	55501
2678	20308	55496
2679	20318	55497
2680	20331	55504
2681	20346	55516
2682	20356	55515
2683	20362	55504
2684	20363	55479
2685	20367	55461
2686	20376	55457
2687	20386	55457
2688	20399	55462
2689	20409	55461
2690	20413	55444
2691	20419	55434
2692	20424	55418
2693	20433	55415
2694	20444	55415
2695	20448	55398
2696	20458	55398
2697	20465	55387
2698	20468	55369
2699	20476	55361
2700	20482	55350
2701	20493	55352
2702	20501	55344
2703	20511	55345
2704	20518	55336
2705	20523	55320
2706	20532	55317
2707	20540	55309
2708	20547	55300
2709	20557	55300
2710	20564	55290
2711	20568	55273
2712	20578	55272
2713	20584	55261
2714	20592	55253
2715	20601	55250
2716	20611	55249
2717	20615	55232
2718	20619	55214
2719	20628	55212
2720	20639	55211
2721	20646	55203
2722	20652	55192
2723	20660	55184
2724	20666	55173
2725	20670	55156
2726	20677	55147
2727	20686	55143
2728	20690	55127
2729	20694	55109
2730	20704	55109
2731	20714	55105
2732	20717	55088
2733	20727	55086
2734	20737	55084
2735	20743	55074
2736	20753	55072
2737	20764	55073
2738	20774	55072
2739	20780	55061
2740	20788	55053
2741	20792	55036
2742	20801	55032
2743	20808	55024
2744	20817	55021
2745	20824	55012
2746	20831	55001
2747	20841	55000
2748	20851	55000
2749	20856	54984
2750	20865	54982
2751	20873	54974
2752	20882	54970
2753	20889	54962
2754	20896	54953
2755	20906	54952
2756	20915	54948
2757	20925	54946
2758	20935	54945
2759	20942	54934
2760	20948	54923
2761	20955	54916
2762	20965	54913
2763	20973	54906
2764	20979	54895
2765	20989	54895
2766	20996	54884
2767	21001	54870
2768	21010	54867
2769	21017	54858
2770	21026	54854
2771	21033	54846
2772	21045	54849
2773	21054	54844
2774	21061	54834
2775	21071	54835
2776	21081	54834
2777	21083	54810
2778	21089	54800
2779	21099	54797
2780	21105	54786
2781	21116	54787
2782	21121	54772
2783	21131	54772
2784	21135	54755
2785	21142	54744
2786	21149	54736
2787	21155	54725
2788	21162	54715
2789	21169	54707
2790	21176	54696
2791	21180	54681
2792	21187	54672
2793	21188	54648
2794	21198	54647
2795	21208	54643
2796	21215	54634
2797	21225	54633
2798	21232	54624
2799	21236	54607
2800	21240	54590
2801	21247	54582
2802	21257	54579
2803	21260	54562
2804	21268	54554
2805	21277	54551
2806	21288	54551
2807	21298	54551
2808	21302	54533
2809	21308	54523
2810	21318	54521
2811	21325	54511
2812	21336	54513
2813	21343	54503
2814	21350	54495
2815	21357	54486
2816	21365	54478
2817	21371	54467
2818	21379	54460
2819	21389	54459
2820	21396	54451
2821	21406	54448
2822	21413	54440
2823	21423	54437
2824	21433	54437
2825	21440	54427
2826	21448	54420
2827	21457	54417
2828	21470	54422
2829	21480	54422
2830	21484	54405
2831	21494	54404
2832	21501	54395
2833	21508	54385
2834	21518	54383
2835	21524	54372
2836	21531	54364
2837	21538	54354
2838	21545	54345
2839	21549	54329
2840	21556	54319
2841	21563	54311
2842	21570	54300
2843	21579	54298
2844	21586	54288
2845	21593	54280
2846	21600	54271
2847	21607	54261
2848	21611	54245
2849	21618	54235
2850	21625	54227
2851	21634	54223
2852	21645	54223
2853	21651	54212
2854	21655	54194
2855	21665	54193
2856	21671	54183
2857	21682	54182
2858	21692	54182
2859	21702	54179
2860	21709	54171
2861	21718	54167
2862	21728	54165
2863	21732	54148
2864	21738	54137
2865	21745	54128
2866	21752	54118
2867	21759	54111
2868	21766	54100
2869	21776	54099
2870	21780	54082
2871	21783	54065
2872	21791	54057
2873	21797	54047
2874	21808	54046
2875	21814	54036
2876	21818	54019
2877	21826	54011
2878	21832	54001
2879	21840	53993
2880	21843	53976
2881	21847	53959
2882	21851	53942
2883	21861	53941
2884	21865	53925
2885	21872	53916
2886	21882	53912
2887	21889	53905
2888	21896	53895
2889	21905	53893
2890	21907	53869
2891	21913	53860
2892	21917	53842
2893	21922	53828
2894	21926	53812
2895	21932	53801
2896	21933	53778
2897	21941	53770
2898	21950	53766
2899	21962	53769
2900	21966	53752
2901	21976	53751
2902	21986	53749
2903	21992	53740
2904	21999	53729
2905	22007	53722
2906	22011	53706
2907	22014	53689
2908	22022	53681
2909	22032	53681
2910	22041	53675
2911	22047	53665
2912	22048	53641
2913	22058	53639
2914	22062	53622
2915	22071	53620
2916	22080	53616
2917	22085	53601
2918	22092	53591
2919	22098	53581
2920	22109	53580
2921	22112	53564
2922	22122	53562
2923	22131	53558
2924	22136	53543
2925	22142	53533
2926	22149	53523
2927	22156	53514
2928	22162	53504
2929	22173	53502
2930	22182	53499
2931	22189	53491
2932	22196	53482
2933	22204	53474
2934	22213	53471
2935	22218	53457
2936	22225	53448
2937	22232	53439
2938	22236	53423
2939	22245	53419
2940	22255	53418
2941	22259	53401
2942	22269	53400
2943	22276	53390
2944	22283	53382
2945	22292	53378
2946	22299	53369
2947	22306	53359
2948	22316	53358
2949	22324	53350
2950	22334	53350
2951	22343	53346
2952	22353	53344
2953	22357	53327
2954	22361	53311
2955	22371	53309
2956	22381	53308
2957	22385	53292
2958	22394	53288
2959	22402	53280
2960	22408	53270
2961	22419	53270
2962	22425	53260
2963	22431	53247
2964	22437	53237
2965	22443	53226
2966	22451	53219
2967	22460	53214
2968	22467	53206
2969	22473	53195
2970	22481	53188
2971	22487	53177
2972	22495	53171
2973	22502	53161
2974	22509	53152
2975	22519	53151
2976	22523	53135
2977	22534	53135
2978	22541	53125
2979	22548	53118
2980	22555	53108
2981	22565	53107
2982	22575	53104
2983	22585	53103
2984	22592	53093
2985	22602	53091
2986	22611	53089
2987	22618	53079
2988	22622	53063
2989	22633	53064
2990	22637	53047
2991	22641	53031
2992	22648	53024
2993	22655	53014
2994	22663	53007
2995	22667	52990
2996	22677	52988
2997	22683	52979
2998	22689	52968
2999	22697	52961
3000	22704	52951
3001	22711	52943
3002	22720	52939
3003	22731	52938
3004	22740	52934
3005	22750	52934
3006	22761	52932
3007	22770	52928
3008	22778	52922
3009	22784	52911
3010	22795	52911
3011	22804	52906
3012	22811	52898
3013	22818	52888
3014	22821	52872
3015	22829	52864
3016	22836	52855
3017	22847	52857
3018	22853	52845
3019	22861	52838
3020	22867	52828
3021	22878	52827
3022	22887	52823
3023	22898	52823
3024	22899	52800
3025	22906	52793
3026	22913	52783
3027	22917	52768
3028	22928	52767
3029	22936	52761
3030	22946	52758
3031	22953	52750
3032	22962	52747
3033	22969	52737
3034	22975	52725
3035	22984	52722
3036	22995	52721
3037	23004	52718
3038	23011	52709
3039	23018	52700
3040	23023	52686
3041	23024	52664
3042	23031	52654
3043	23039	52647
3044	23042	52631
3045	23051	52627
3046	23059	52619
3047	23068	52615
3048	23073	52602
3049	23080	52592
3050	23087	52585
3051	23094	52576
3052	23098	52560
3053	23108	52558
3054	23117	52554
3055	23128	52553
3056	23132	52537
3057	23139	52529
3058	23143	52513
3059	23149	52503
3060	23155	52490
3061	23165	52488
3062	23173	52481
3063	23176	52465
3064	23183	52456
3065	23188	52442
3066	23195	52433
3067	23205	52430
3068	23214	52427
3069	23225	52426
3070	23228	52410
3071	23236	52403
3072	23245	52399
3073	23249	52382
3074	23256	52374
3075	23265	52370
3076	23277	52372
3077	23285	52366
3078	23289	52350
3079	23293	52334
3080	23297	52318
3081	23308	52318
3082	23315	52309
3083	23325	52308
3084	23332	52298
3085	23339	52290
3086	23345	52280
3087	23353	52273
3088	23357	52257
3089	23367	52256
3090	23377	52253
3091	23386	52249
3092	23393	52239
3093	23396	52223
3094	23404	52215
3095	23413	52211
3096	23423	52209
3097	23430	52199
3098	23434	52185
3099	23438	52169
3100	23445	52159
3101	23455	52158
3102	23466	52158
3103	23473	52149
3104	23477	52133
3105	23478	52111
3106	23488	52110
3107	23498	52108
3108	23502	52093
3109	23504	52071
3110	23504	52049
3111	23508	52033
3112	23512	52018
3113	23522	52015
3114	23533	52014
3115	23539	52005
3116	23547	51997
3117	23553	51987
3118	23560	51977
3119	23568	51971
3120	23575	51962
3121	23579	51947
3122	23589	51944
3123	23596	51935
3124	23605	51932
3125	23616	51931
3126	23625	51927
3127	23626	51905
3128	23631	51891
3129	23640	51887
3130	23650	51885
3131	23656	51875
3132	23665	51869
3133	23669	51855
3134	23676	51845
3135	23686	51844
3136	23687	51822
3137	23697	51820
3138	23701	51805
3139	23707	51794
3140	23713	51782
3141	23719	51772
3142	23726	51762
3143	23733	51755
3144	23742	51750
3145	23749	51742
3146	23756	51732
3147	23761	51719
3148	23768	51710
3149	23771	51694
3150	23783	51694
3151	23789	51685
3152	23797	51679
3153	23806	51674
3154	23817	51673
3155	23827	51671
3156	23834	51662
3157	23840	51652
3158	23850	51649
3159	23856	51639
3160	23861	51626
3161	23871	51622
3162	23882	51623
3163	23893	51622
3164	23899	51612
3165	23910	51611
3166	23916	51601
3167	23926	51600
3168	23927	51578
3169	23934	51569
3170	23944	51567
3171	23951	51558
3172	23963	51558
3173	23973	51556
3174	23978	51543
3175	23988	51541
3176	23998	51539
3177	24005	51531
3178	24013	51523
3179	24022	51519
3180	24032	51516
3181	24038	51506
3182	24045	51497
3183	24051	51488
3184	24059	51481
3185	24063	51465
3186	24070	51456
3187	24075	51443
3188	24082	51434
3189	24086	51418
3190	24093	51411
3191	24102	51406
3192	24112	51404
3193	24122	51401
3194	24128	51391
3195	24138	51388
3196	24145	51378
3197	24148	51363
3198	24152	51347
3199	24162	51344
3200	24171	51341
3201	24175	51326
3202	24182	51316
3203	24189	51309
3204	24199	51305
3205	24209	51303
3206	24213	51288
3207	24223	51285
3208	24229	51275
3209	24236	51266
3210	24240	51251
3211	24249	51247
3212	24254	51233
3213	24263	51229
3214	24273	51227
3215	24279	51217
3216	24290	51216
3217	24297	51207
3218	24301	51192
3219	24308	51184
3220	24314	51173
3221	24315	51152
3222	24317	51131
3223	24321	51117
3224	24325	51102
3225	24329	51086
